Month,Date,Time,User,Component,PID,Address,Content
Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,.sdef warning for argument '' of command 'can continue previous list' in suite 'Microsoft Word Suite': '4023' is not a valid type name.
Jul,4,23:25:29,calvisitor-10-105-162-105,WeChat,24144,,jemmytest
Jul,4,23:30:23,calvisitor-10-105-162-105,QQ,10018,,FA||Url||taskID[2019353519] dealloc
Jul,4,23:50:59,calvisitor-10-105-162-105,quicklookd,35391,,objc[35391]: Class TSUAtomicLRUCache is implemented in both /Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork and /System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport. One of the two will be used. Which one is undefined.
Jul,4,23:50:59,calvisitor-10-105-162-105,garcon,35461,,Invalidating watch set.
Jul,4,23:50:59,calvisitor-10-105-162-105,QuickLookSatellite,35448,,objc[35448]: Class TSUCustomFormatData is implemented in both /Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork and /System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport. One of the two will be used. Which one is undefined.
Jul,5,00:02:22,calvisitor-10-105-162-105,WeChat,24144,,jemmytest
Jul,5,00:03:06,calvisitor-10-105-162-105,sharingd,30299,,00:03:06.178 : Started generating hashes
Jul,5,00:09:34,calvisitor-10-105-162-105,WeChat,24144,,jemmytest
Jul,5,00:17:50,authorMacBook-Pro,corecaptured,35613,,CCFile::captureLogRun() Exiting CCFile::captureLogRun
Jul,5,00:18:04,authorMacBook-Pro,QQ,10018,,button report: 0x80039B7
Jul,5,00:18:07,authorMacBook-Pro,QQ,10018,,button report: 0X80076ED
Jul,5,00:21:07,authorMacBook-Pro,Google Chrome,35628,,-_continuousScroll is deprecated for NSScrollWheel. Please use -hasPreciseScrollingDeltas.
Jul,5,00:21:07,authorMacBook-Pro,Google Chrome,35628,,-deviceDeltaY is deprecated for NSScrollWheel. Please use -scrollingDeltaY.
Jul,5,00:28:42,authorMacBook-Pro,com.apple.WebKit.WebContent,35671,,[00:28:42.167] (Fig) signalled err=-12871
Jul,5,00:29:04,authorMacBook-Pro,com.apple.WebKit.WebContent,35671,,[00:29:04.085] <<<< CRABS >>>> crabsWaitForLoad: [0x7fbc7ac683a0] Wait time out - -1001 (msRequestTimeout -1)
Jul,5,00:58:26,calvisitor-10-105-163-10,wirelessproxd,75,,Failed to stop a scan - central is not powered on: 4
Jul,5,00:58:27,calvisitor-10-105-163-10,WindowServer,184,,"device_generate_desktop_screenshot: authw 0x7fa82407ea00(2000), shield 0x7fa82435f400(2001)"
Jul,5,02:54:51,calvisitor-10-105-163-10,kernel,0,,AppleCamIn::wakeEventHandlerThread
Jul,5,03:58:47,calvisitor-10-105-163-10,kernel,0,,Wake reason: EC.SleepTimer (SleepTimer)
Jul,5,04:12:21,calvisitor-10-105-163-10,syslogd,44,,ASL Sender Statistics
Jul,5,04:12:22,calvisitor-10-105-163-10,kernel,0,,**** [BroadcomBluetoothHostControllerUSBTransport][start] -- Completed (matched on Device) -- 0x6000 ****
Jul,5,10:31:18,calvisitor-10-105-163-10,kernel,0,,"hibernate_newruntime_map time: 0 ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled 0"
Jul,5,10:31:18,calvisitor-10-105-163-10,kernel,0,,"hibernate_machine_init pagesDone 451550 sum2 4886d9d9, time: 197 ms, disk(0x20000) 799 Mb/s, comp bytes: 40017920 time: 27 ms 1412 Mb/s, crypt bytes: 160550912 time: 39 ms 3904 Mb/s"
Jul,5,10:31:18,calvisitor-10-105-163-10,kernel,0,,vm_compressor_fastwake_warmup (581519 - 591525) - starting
Jul,5,10:31:18,calvisitor-10-105-163-10,kernel,0,,BuildActDeviceEntry exit
Jul,5,10:31:19,calvisitor-10-105-163-10,identityservicesd,272,,"<IMMacNotificationCenterManager: 0x7ff1b2e00ba0>: Updating enabled: YES   (Topics: ( ""com.apple.private.alloy.icloudpairing"", ""com.apple.private.alloy.continuity.encryption"", ""com.apple.private.alloy.continuity.activity"", ""com.apple.ess"", ""com.apple.private.ids"", ""com.apple.private.alloy.phonecontinuity"", ""com.apple.madrid"", ""com.apple.private.ac"", ""com.apple.private.alloy.phone.auth"", ""com.apple.private.alloy.keychainsync"", ""com.apple.private.alloy.fmf"", ""com.apple.private.alloy.sms"", ""com.apple.private.alloy.screensharing"", ""com.apple.private.alloy.maps"", ""com.apple.private.alloy.thumper.keys"", ""com.apple.private.alloy.continuity.tethering"" ))"
Jul,5,10:31:23,calvisitor-10-105-163-10,kernel,0,,AppleCamIn::handleWakeEvent_gated
Jul,5,10:41:38,calvisitor-10-105-160-179,Safari,9852,,KeychainGetICDPStatus: keychain: -25300
Jul,5,10:43:32,calvisitor-10-105-160-179,Safari,9852,,KeychainGetICDPStatus: keychain: -25300
Jul,5,10:44:16,calvisitor-10-105-160-179,Safari,9852,,KeychainGetICDPStatus: keychain: -25300
Jul,5,10:52:15,calvisitor-10-105-160-179,GoogleSoftwareUpdateAgent,35861,,"2017-07-05 10:52:15.982 GoogleSoftwareUpdateAgent[35861/0x700000323000] [lvl=2] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: ""https://tools.google.com/service/update2?cup2hreq=d297a7e5b56d6bd4faa75860fff6e485c301bf4e943a561afff6c8b3707ce948&cup2key=7:2988503627"""
Jul,5,10:52:16,calvisitor-10-105-160-179,ksfetch,35863,,2017-07-05 10:52:16.779 ksfetch[35863/0x7fff79824000] [lvl=2] main() Fetcher received a request: <NSMutableURLRequest: 0x100501610> { URL: https://tools.google.com/service/update2?cup2hreq=a7873a51b1cb55518e420d20dff47d463781ed3f7aa83c3153129eefb148070b&cup2key=7:2501762722 }
Jul,5,10:52:16,calvisitor-10-105-160-179,GoogleSoftwareUpdateAgent,35861,,2017-07-05 10:52:16.977 GoogleSoftwareUpdateAgent[35861/0x700000323000] [lvl=2] -[KSPrefetchAction performAction] KSPrefetchAction no updates to prefetch.
Jul,5,10:56:49,calvisitor-10-105-160-179,Safari,9852,,KeychainGetICDPStatus: status: off
Jul,5,10:58:44,calvisitor-10-105-160-179,imagent,355,,<IMMacNotificationCenterManager: 0x7fdcc9d16380>: notification observer: com.apple.FaceTime   notification: __CFNotification 0x7fdcc9d19110 {name = _NSDoNotDisturbEnabledNotification}
Jul,5,11:01:10,authorMacBook-Pro,corecaptured,35877,,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7
Jul,5,11:01:55,calvisitor-10-105-160-179,corecaptured,35877,,Received Capture Event
Jul,5,11:39:38,authorMacBook-Pro,corecaptured,35877,,CCProfileMonitor::freeResources done
Jul,5,11:39:39,authorMacBook-Pro,corecaptured,35889,,"CCFile::copyFile fileName is [2017-07-05_11,39,39.743225]-CCIOReporter-001.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-05_11,39,39.743225]-CCIOReporter-001.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-05_11,39,38.739976]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-05_11,39,39.743225]-CCIOReporter-001.xml"
Jul,5,11:42:53,calvisitor-10-105-160-226,identityservicesd,272,,<IMMacNotificationCenterManager: 0x7ff1b2d17980>:    NC Disabled: NO
Jul,5,11:42:53,calvisitor-10-105-160-226,identityservicesd,272,,<IMMacNotificationCenterManager: 0x7ff1b2d17980>:   DND Enabled: NO
Jul,5,12:01:10,calvisitor-10-105-160-226,QQ,10018,,button report: 0x8002bdf
Jul,5,13:44:18,calvisitor-10-105-160-226,com.apple.AddressBook.InternetAccountsBridge,646,,Daemon connection invalidated!
Jul,5,14:04:16,authorMacBook-Pro,corecaptured,36034,,CCFile::captureLogRun() Exiting CCFile::captureLogRun
Jul,5,14:04:19,authorMacBook-Pro,corecaptured,36034,,"CCFile::copyFile fileName is [2017-07-05_14,04,19.163834]-AirPortBrcm4360_Logs-025.txt, source path:/var/log/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/DriverLogs//[2017-07-05_14,04,19.163834]-AirPortBrcm4360_Logs-025.txt, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2017-07-05_14,04,19.222771]=AuthFail:sts:5_rsn:0/DriverLogs//[2017-07-05_14,04,19.163834]-AirPortBrcm4360_Logs-025.txt"
Jul,5,14:04:19,authorMacBook-Pro,corecaptured,36034,,CCFile::captureLog
Jul,5,14:04:25,authorMacBook-Pro,corecaptured,36034,,"CCFile::copyFile fileName is [2017-07-05_14,04,25.705173]-CCIOReporter-044.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-05_14,04,25.705173]-CCIOReporter-044.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-05_14,04,25.777317]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-05_14,04,25.705173]-CCIOReporter-044.xml"
Jul,5,14:04:32,authorMacBook-Pro,corecaptured,36034,,"CCFile::copyFile fileName is [2017-07-05_14,04,32.840703]-io80211Family-056.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-05_14,04,32.840703]-io80211Family-056.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-05_14,04,32.969558]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-05_14,04,32.840703]-io80211Family-056.pcapng"
Jul,5,14:04:33,authorMacBook-Pro,corecaptured,36034,,Received Capture Event
Jul,5,14:04:33,authorMacBook-Pro,corecaptured,36034,,"CCFile::copyFile fileName is [2017-07-05_14,04,33.660387]-io80211Family-063.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-05_14,04,33.660387]-io80211Family-063.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-05_14,04,33.736169]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-05_14,04,33.660387]-io80211Family-063.pcapng"
Jul,5,14:04:35,authorMacBook-Pro,corecaptured,36034,,CCFile::captureLog
Jul,5,14:56:09,authorMacBook-Pro,kernel,0,,"ARPT: 724869.297011: IOPMPowerSource Information: onWake,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 4551,"
Jul,5,15:26:36,calvisitor-10-105-162-98,kernel,0,,IOHibernatePollerOpen(0)
Jul,5,15:26:36,calvisitor-10-105-162-98,kernel,0,,"hibernate_machine_init: state 2, image pages 446175, sum was d4e6c0b2, imageSize 0x2aea6000, image1Size 0x215a4000, conflictCount 5848, nextFree 5887"
Jul,5,15:55:35,calvisitor-10-105-162-98,kernel,0,,hibernate_rebuild completed - took 10042450943433 msecs
Jul,5,15:55:35,calvisitor-10-105-162-98,kernel,0,,AppleActuatorDevice::stop Entered
Jul,5,15:55:35,calvisitor-10-105-162-98,kernel,0,,AppleActuatorDevice::start Entered
Jul,5,16:04:10,calvisitor-10-105-162-107,kernel,0,,"bitmap_size 0x7f0fc, previewSize 0x4028, writing 488299 pages @ 0x97144"
Jul,5,16:04:15,authorMacBook-Pro,kernel,0,,AppleCamIn::handleWakeEvent_gated
Jul,5,16:04:43,calvisitor-10-105-162-107,kernel,0,,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL
Jul,5,16:12:56,authorMacBook-Pro,kernel,0,,en0: manual intervention required!
Jul,5,16:13:17,calvisitor-10-105-162-107,QQ,10018,,"DB Error: 1 ""no such table: tb_c2cMsg_2658655094"""
Jul,5,16:18:06,calvisitor-10-105-162-107,GoogleSoftwareUpdateAgent,36128,,"2017-07-05 16:18:06.450 GoogleSoftwareUpdateAgent[36128/0x7000002a0000] [lvl=2] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher fetching from URL: ""https://tools.google.com/service/update2?cup2hreq=ac844e04cbb398fcef4cf81b4ffc44a3ebc863e89d19c0b5d39d02d78d26675b&cup2key=7:677488741"""
Jul,5,16:24:44,airbears2-10-142-108-38,QQ,10018,,button report: 0x8002bdf
Jul,5,16:37:58,airbears2-10-142-108-38,syslogd,44,,ASL Sender Statistics
Jul,5,16:47:16,airbears2-10-142-108-38,Safari,9852,,KeychainGetICDPStatus: keychain: -25300
Jul,5,16:47:16,airbears2-10-142-108-38,Safari,9852,,KeychainGetICDPStatus: status: off
Jul,5,16:58:24,airbears2-10-142-108-38,imagent,355,,<IMMacNotificationCenterManager: 0x7fdcc9d16380>: Updating enabled: NO   (Topics: ( ))
Jul,5,16:58:25,airbears2-10-142-108-38,WindowServer,184,,"device_generate_lock_screen_screenshot: authw 0x7fa82502bc00(2000)[0, 0, 0, 0] shield 0x7fa823930c00(2001), dev [1440,900]"
Jul,5,17:03:07,airbears2-10-142-108-38,corecaptured,36224,,CCFile::captureLog
Jul,5,18:19:59,authorMacBook-Pro,configd,53,,"arp_client_transmit(en0) failed, Network is down (50)"
Jul,5,18:19:59,authorMacBook-Pro,kernel,0,,en0::IO80211Interface::postMessage bssid changed
Jul,5,18:20:06,authorMacBook-Pro,networkd,195,,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! QQ.10018 tc23407 119.81.102.227:80
Jul,5,19:00:42,authorMacBook-Pro,corecaptured,36291,,CCFile::captureLog
Jul,5,20:16:55,calvisitor-10-105-160-210,kernel,0,,could discard act 242131 inact 107014 purgeable 254830 spec 128285 cleaned 0
Jul,5,20:16:55,calvisitor-10-105-160-210,kernel,0,,"booter start at 1251 ms smc 0 ms, [18, 0, 0] total 367 ms, dsply 0, 0 ms, tramp 1080 ms"
Jul,5,20:16:56,calvisitor-10-105-160-210,blued,85,,"hostControllerOnline - Number of Paired devices = 1, List of Paired devices = ( ""84-41-67-32-db-e1"" )"
Jul,5,21:08:40,calvisitor-10-105-162-81,kernel,0,,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL
Jul,5,21:48:33,calvisitor-10-105-162-81,blued,85,,[BluetoothHIDDeviceController] EventServiceConnectedCallback
Jul,5,22:29:03,calvisitor-10-105-161-231,kernel,0,,could discard act 74490 inact 9782 purgeable 34145 spec 56242 cleaned 0
Jul,5,22:29:35,calvisitor-10-105-160-22,kernel,0,,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL
Jul,5,23:09:36,calvisitor-10-105-160-22,kernel,0,,**** [BroadcomBluetoothHostController][SetupController] -- Delay HCI Reset by 300ms  ****
Jul,5,23:09:53,calvisitor-10-105-160-22,QQ,10018,,FA||Url||taskID[2019353593] dealloc
Jul,5,23:50:09,calvisitor-10-105-160-22,kernel,0,,AppleActuatorHIDEventDriver: stop
Jul,5,23:50:09,calvisitor-10-105-160-22,kernel,0,,**** [IOBluetoothHostControllerUSBTransport][start] -- completed -- result = TRUE -- 0xb000 ****
Jul,5,23:50:09,authorMacBook-Pro,kernel,0,,AppleActuatorDeviceUserClient::start Entered
Jul,6,00:30:35,calvisitor-10-105-162-211,kernel,0,,IOHibernatePollerOpen(0)
Jul,6,00:30:37,authorMacBook-Pro,ksfetch,36439,,2017-07-06 00:30:37.064 ksfetch[36439/0x7fff79824000] [lvl=2] main() Fetcher is exiting.
Jul,6,01:11:09,authorMacBook-Pro,kernel,0,,"Google Chrome He[36456] triggered unnest of range 0x7fff93c00000->0x7fff93e00000 of DYLD shared region in VM map 0x77c9114550458e7b. While not abnormal for debuggers, this increases system memory footprint until the target exits."
Jul,6,01:11:38,calvisitor-10-105-162-138,kernel,0,,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL
Jul,6,02:32:06,calvisitor-10-105-163-28,kernel,0,,BuildActDeviceEntry enter
Jul,6,03:12:38,calvisitor-10-105-160-37,kernel,0,,"hibernate_alloc_pages act 107794, inact 10088, anon 460, throt 0, spec 58021, wire 572831, wireinit 39927"
Jul,6,03:53:08,calvisitor-10-105-160-37,kernel,0,,hibernate_page_list_setall(preflight 1) start
Jul,6,03:53:08,calvisitor-10-105-160-37,kernel,0,,hibernate_page_list_setall time: 603 ms
Jul,6,03:53:08,calvisitor-10-105-160-37,kernel,0,,IOPolledFilePollersOpen(0) 6 ms
Jul,6,04:33:35,calvisitor-10-105-160-37,kernel,0,,hibernate_teardown completed - discarded 93932
Jul,6,04:33:35,calvisitor-10-105-160-37,kernel,0,,AppleActuatorDeviceUserClient::stop Entered
Jul,6,05:04:00,calvisitor-10-105-163-168,kernel,0,,"pages 1418325, wire 548641, act 438090, inact 2, cleaned 0 spec 12, zf 30, throt 0, compr 254881, xpmapped 40000"
Jul,6,05:04:00,calvisitor-10-105-163-168,kernel,0,,"Opened file /var/vm/sleepimage, size 1073741824, extents 3, maxio 2000000 ssd 1"
Jul,6,05:04:00,calvisitor-10-105-163-168,kernel,0,,[IOBluetoothHostController::setConfigState] calling registerService
Jul,6,08:32:37,authorMacBook-Pro,kernel,0,,AppleActuatorHIDEventDriver: stop
Jul,6,08:32:37,authorMacBook-Pro,kernel,0,,[HID] [MT] AppleMultitouchDevice::start entered
Jul,6,08:32:40,authorMacBook-Pro,AddressBookSourceSync,36544,,"[CardDAVPlugin-ERROR] -getPrincipalInfo:[_controller supportsRequestCompressionAtURL:https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/] Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7f8de0c0dc70 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, NSErrorFailingURLKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, NSErrorFailingURLKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}"
Jul,6,08:32:45,authorMacBook-Pro,netbiosd,36551,,Unable to start NetBIOS name service:
Jul,6,08:33:53,calvisitor-10-105-163-253,Safari,9852,,KeychainGetICDPStatus: keychain: -25300
Jul,6,08:35:08,calvisitor-10-105-163-253,corecaptured,36565,,Got an XPC error: Connection invalid
Jul,6,09:08:22,calvisitor-10-105-163-253,loginwindow,94,,-[SFLListManager(ServiceReplyProtocol) notifyChanges:toListWithIdentifier:] Notified of item changes to list with identifier com.apple.LSSharedFileList.RecentApplications
Jul,6,09:14:27,calvisitor-10-105-163-253,QQ,10018,,FA||Url||taskID[2019353614] dealloc
Jul,6,09:24:14,calvisitor-10-105-163-253,ksfetch,36728,,2017-07-06 09:24:14.417 ksfetch[36728/0x7fff79824000] [lvl=2] main() ksfetch fetching URL (<NSMutableURLRequest: 0x100602220> { URL: https://tools.google.com/service/update2?cup2hreq=f5e83ec64ff3fc5533a3c206134a6517e274f9e1cb53df857e15049b6e4c9f8e&cup2key=7:1721929288 }) to folder:/tmp/KSOutOfProcessFetcher.aPWod5QMh1/download
Jul,6,09:24:14,calvisitor-10-105-163-253,GoogleSoftwareUpdateAgent,36726,,2017-07-06 09:24:14.733 GoogleSoftwareUpdateAgent[36726/0x7000002a0000] [lvl=2] -[KSMultiUpdateAction performAction] KSPromptAction had no updates to apply.
Jul,6,09:31:18,calvisitor-10-105-163-253,WindowServer,184,,no sleep images for WillPowerOffWithImages
Jul,6,09:32:24,calvisitor-10-105-163-253,QQ,10018,,button report: 0x8002be0
Jul,6,10:12:58,calvisitor-10-105-163-253,ChromeExistion,36773,,ChromeExistion main isUndetectWithCommand = 1
Jul,6,10:13:12,calvisitor-10-105-163-253,ChromeExistion,36775,,after trim url = https://www.google.com/_/chrome/newtab?rlz=1C5CHFA_enHK732HK732&espv=2&ie=UTF-8
Jul,6,10:17:44,calvisitor-10-105-163-253,ChromeExistion,36801,,"ChromeExistion main strSendMsg = {""websitekey"":false,""commandkey"":true,""browserkey"":true}"
Jul,6,10:52:50,calvisitor-10-105-163-253,ChromeExistion,36852,,url host = www.baidu.com
Jul,6,10:53:30,calvisitor-10-105-163-253,ChromeExistion,36855,,the url = http://baike.baidu.com/item/%E8%93%9D%E9%87%87%E5%92%8C/462624?fr=aladdin
Jul,6,12:00:53,authorMacBook-Pro,CalendarAgent,279,,[com.apple.calendar.store.log.caldav.queue] [Adding [<CalDAVAccountRefreshQueueableOperation: 0x7fa11d67f3b0; Sequence: 0>] to failed operations.]
Jul,6,12:00:53,authorMacBook-Pro,corecaptured,36918,,Received Capture Event
Jul,6,12:01:10,authorMacBook-Pro,kernel,0,,ARPT: 739157.867474: wlc_dump_aggfifo:
Jul,6,12:01:16,authorMacBook-Pro,corecaptured,36918,,CCFile::captureLogRun() Exiting CCFile::captureLogRun
Jul,6,12:01:17,authorMacBook-Pro,kernel,0,,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL
Jul,6,12:02:58,authorMacBook-Pro,corecaptured,36918,,CCFile::captureLogRun() Exiting CCFile::captureLogRun
Jul,6,12:03:00,authorMacBook-Pro,corecaptured,36918,,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7
Jul,6,12:03:12,authorMacBook-Pro,kernel,0,,ARPT: 739253.582611: wlc_dump_aggfifo:
Jul,6,14:08:48,authorMacBook-Pro,kernel,0,,hibernate_rebuild started
Jul,6,14:09:31,authorMacBook-Pro,corecaptured,37027,,Received Capture Event
Jul,6,14:09:32,authorMacBook-Pro,corecaptured,37027,,CCFile::captureLogRun() Exiting CCFile::captureLogRun
Jul,6,14:15:59,authorMacBook-Pro,corecaptured,37027,,Received Capture Event
Jul,6,14:17:00,calvisitor-10-105-162-178,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.user.501,"Service ""com.apple.xpc.launchd.unmanaged.loginwindow.94"" tried to hijack endpoint ""com.apple.tsm.uiserver"" from owner: com.apple.SystemUIServer.agent"
Jul,6,14:56:48,calvisitor-10-105-162-178,kernel,0,,"RTC: Maintenance 2017/7/6 21:56:47, sleep 2017/7/6 21:44:10"
Jul,6,14:57:16,calvisitor-10-105-162-178,ksfetch,37061,,2017-07-06 14:57:16.261 ksfetch[37061/0x7fff79824000] [lvl=2] KSHelperReceiveAllData() KSHelperTool read 1999 bytes from stdin.
Jul,6,14:57:16,calvisitor-10-105-162-178,GoogleSoftwareUpdateAgent,37059,,"2017-07-06 14:57:16.661 GoogleSoftwareUpdateAgent[37059/0x7000002a0000] [lvl=2] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: ""https://tools.google.com/service/update2?cup2hreq=37fbcb7ab6829be04567976e3212d7a67627aef11546f8b7013d4cffaf51f739&cup2key=7:4200177539"""
Jul,6,14:57:16,calvisitor-10-105-162-178,GoogleSoftwareUpdateAgent,37059,,2017-07-06 14:57:16.667 GoogleSoftwareUpdateAgent[37059/0x7000002a0000] [lvl=2] -[KSAgentApp(KeystoneDelegate) updateEngineFinishedWithErrors:] Keystone finished: errors=0
Jul,6,16:12:20,calvisitor-10-105-162-178,kernel,0,,AppleCamIn::handleWakeEvent_gated
Jul,6,16:17:36,authorMacBook-Pro,kernel,0,,AppleCamIn::wakeEventHandlerThread
Jul,6,16:29:42,authorMacBook-Pro,corecaptured,37102,,CCFile::captureLogRun() Exiting CCFile::captureLogRun
Jul,6,16:29:43,authorMacBook-Pro,corecaptured,37102,,CCFile::captureLogRun() Exiting CCFile::captureLogRun
Jul,6,17:34:52,calvisitor-10-105-162-178,QQ,10018,,FA||Url||taskID[2019353659] dealloc
Jul,6,18:09:02,calvisitor-10-105-162-178,kernel,0,,Sandbox: com.apple.WebKit(9854) deny(1) file-read-data /private/etc/hosts
Jul,6,18:09:43,calvisitor-10-105-162-178,QQ,10018,,FA||Url||taskID[2019353666] dealloc
Jul,6,18:22:57,calvisitor-10-105-162-178,AirPlayUIAgent,415,,2017-07-06 06:22:57.163367 PM [AirPlayUIAgent] BecomingInactive: NSWorkspaceWillSleepNotification
Jul,6,18:37:20,calvisitor-10-105-162-178,kernel,0,,full wake request (reason 2) 30914 ms
Jul,6,18:37:37,calvisitor-10-105-162-178,QQ,10018,,############################## _getSysMsgList
Jul,6,18:51:42,calvisitor-10-105-162-178,kernel,0,,kern_open_file_for_direct_io(0)
Jul,6,19:04:07,calvisitor-10-105-162-178,QQ,10018,,############################## _getSysMsgList
Jul,6,19:58:57,calvisitor-10-105-162-178,kernel,0,,"PM response took 129 ms (10018, QQ)"
Jul,6,20:03:05,calvisitor-10-105-162-178,QQ,10018,,button report: 0x80039B7
Jul,6,20:05:04,calvisitor-10-105-162-178,WeChat,24144,,jemmytest
Jul,6,20:05:07,calvisitor-10-105-162-178,Safari,9852,,KeychainGetICDPStatus: status: off
Jul,6,20:14:33,calvisitor-10-105-162-178,QQ,10018,,FA||Url||taskID[2019353677] dealloc
Jul,6,20:35:33,calvisitor-10-105-162-178,WeChat,24144,,jemmytest
Jul,6,20:46:03,calvisitor-10-105-162-178,GoogleSoftwareUpdateAgent,37316,,"2017-07-06 20:46:03.869 GoogleSoftwareUpdateAgent[37316/0x7000002a0000] [lvl=2] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher start fetch from URL: ""https://tools.google.com/service/update2?cup2hreq=5e15fbe422c816bef7c133cfffdb516e16923579b9be2dfae4d7d8d211b25017&cup2key=7:780377214"""
Jul,6,21:08:02,calvisitor-10-105-162-178,Preview,11512,,"Page bounds {{0, 0}, {400, 400}}"
Jul,6,21:22:31,calvisitor-10-105-162-178,WeChat,24144,,Failed to connect (titleField) outlet from (MMSessionPickerChoosenRowView) to (NSTextField): missing setter or instance variable
Jul,6,22:05:30,calvisitor-10-105-162-178,CalendarAgent,279,,[com.apple.calendar.store.log.caldav.queue] [Account xpc_ben@163.com@https://caldav.163.com/caldav/principals/users/xpc_ben%40163.com/ timed out when executing operation: <CalDAVAccountRefreshQueueableOperation: 0x7fa11f9f2290; Sequence: 0>]
Jul,6,22:33:18,calvisitor-10-105-162-178,CalendarAgent,279,,"[com.apple.calendar.store.log.caldav.queue] [Account refresh failed with error: Error Domain=CoreDAVHTTPStatusErrorDomain Code=502 ""(null)"" UserInfo={AccountName=163, CalDAVErrFromRefresh=YES, CoreDAVHTTPHeaders=<CFBasicHash 0x7fa11fe7a810 [0x7fff7abc1440]>{type = immutable dict, count = 5, entries => 0 : Connection = <CFString 0x7fff7ab1aea0 [0x7fff7abc1440]>{contents = ""keep-alive""} 3 : Content-Type = text/html 4 : Content-Length = 166 5 : Server = nginx 6 : Date = <CFString 0x7fa11ac2ab80 [0x7fff7abc1440]>{contents = ""Fri, 07 Jul 2017 05:32:43 GMT""} } }]"
Jul,6,23:00:45,calvisitor-10-105-162-178,Safari,9852,,KeychainGetICDPStatus: keychain: -25300
Jul,7,00:01:59,calvisitor-10-105-162-178,kernel,0,,Sandbox: SpotlightNetHelp(352) deny(1) ipc-posix-shm-read-data CFPBS:186A7:
Jul,7,00:09:34,calvisitor-10-105-162-178,QQ,10018,,FA||Url||taskID[2019353724] dealloc
Jul,7,00:10:01,calvisitor-10-105-162-178,taskgated,273,,"no application identifier provided, can't use provisioning profiles [pid=37563]"
Jul,7,00:12:09,calvisitor-10-105-162-178,SpotlightNetHelper,352,,tcp_connection_destination_handle_tls_close_notify 111 closing socket due to TLS CLOSE_NOTIFY alert
